conversation_num,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,difficulty,score,duration,efficiency,speaker_nickname,message,timestamp,message_lower_with_punc,num_words,num_chars,num_messages,sentiment
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,gnJoPj9Av2j6LxzXX,new high saw 677,2021-03-25T19:22:41.677Z,new high saw 677,4,16,1,"{'positive': 0.048505671322345734, 'negative': 0.008138635195791721, 'neutral': 0.9433557391166687}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,czjRaGYGnjtziWGx9,it was over 700,2021-03-25T19:22:59.961Z,it was over 700,4,15,1,"{'positive': 0.0462074875831604, 'negative': 0.013894030824303627, 'neutral': 0.9398984909057617}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,ezxPbDb2aGDTHLxYd,whoa whoa whoa,2021-03-25T19:23:02.222Z,"whoa, whoa, whoa.",3,14,1,"{'positive': 0.09293793886899948, 'negative': 0.019158801063895226, 'neutral': 0.8879032731056213}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,x3PjjFhz3Yk6eWCEt,was 715 earlier with one constraint to fix,2021-03-25T19:23:05.124Z,was 715 earlier with one constraint to fix,8,42,1,"{'positive': 0.011025452986359596, 'negative': 0.1486341655254364, 'neutral': 0.8403403759002686}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,gv7aCLgpcNkkdosCk,okay lets start over,2021-03-25T19:23:10.365Z,okay lets start over,4,20,1,"{'positive': 0.12153271585702896, 'negative': 0.009141447953879833, 'neutral': 0.8693258166313171}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,7gg23vSTCRiBbXF89,yea it was better,2021-03-25T19:23:24.035Z,yea it was better,4,17,1,"{'positive': 0.9611334204673767, 'negative': 0.0024342183023691177, 'neutral': 0.03643240034580231}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,czjRaGYGnjtziWGx9,the hard part is 10 people trying to make changes all at once lol,2021-03-25T19:23:34.302Z,the hard part is 10 people trying to make changes all at once lol,14,65,1,"{'positive': 0.023185253143310547, 'negative': 0.44074055552482605, 'neutral': 0.5360742211341858}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,x3PjjFhz3Yk6eWCEt,i still have the 715 setup and we can go from there,2021-03-25T19:23:36.074Z,i still have the 715 setup and we can go from there,12,51,1,"{'positive': 0.08194003254175186, 'negative': 0.002919849008321762, 'neutral': 0.9151400923728943}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,gnJoPj9Av2j6LxzXX,lets get to a point in the 600s and then regroup,2021-03-25T19:23:36.582Z,lets get to a point in the 600s and then regroup,11,48,1,"{'positive': 0.029996374621987343, 'negative': 0.0048608193174004555, 'neutral': 0.9651427865028381}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,gv7aCLgpcNkkdosCk,ill figure out highest for a  b everyone pick two and figure out highest for points,2021-03-25T19:23:36.528Z,i'll figure out highest for a & b. everyone pick two and figure out highest for points,16,83,1,"{'positive': 0.03811528906226158, 'negative': 0.004856713581830263, 'neutral': 0.9570280313491821}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,gnJoPj9Av2j6LxzXX,go for it magenta,2021-03-25T19:23:46.660Z,go for it magenta,4,17,1,"{'positive': 0.31340911984443665, 'negative': 0.004765350371599197, 'neutral': 0.6818255186080933}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,gnJoPj9Av2j6LxzXX,no one else move anything,2021-03-25T19:23:55.495Z,no one else move anything,5,25,1,"{'positive': 0.013501203618943691, 'negative': 0.0641123428940773, 'neutral': 0.9223864674568176}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,gv7aCLgpcNkkdosCk,okay go for it magenta,2021-03-25T19:23:55.774Z,okay go for it magenta,5,22,1,"{'positive': 0.3011323809623718, 'negative': 0.0042153410613536835, 'neutral': 0.6946523785591125}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,7gg23vSTCRiBbXF89,2 constraints,2021-03-25T19:24:10.980Z,2 constraints,2,13,1,"{'positive': 0.020635921508073807, 'negative': 0.12181292474269867, 'neutral': 0.857551097869873}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,49KBq9j9QvaGkrfao,i think leave mo in 108,2021-03-25T19:24:11.571Z,i think leave mo in 108,6,23,1,"{'positive': 0.02063942700624466, 'negative': 0.006534135434776545, 'neutral': 0.9728264808654785}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,x3PjjFhz3Yk6eWCEt,grey,2021-03-25T19:24:25.969Z,grey?,1,4,1,"{'positive': 0.057895220816135406, 'negative': 0.042679060250520706, 'neutral': 0.8994256854057312}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,jAe3QL2jNbtubNSrC,sorry,2021-03-25T19:24:32.898Z,sorry,1,5,1,"{'positive': 0.050118282437324524, 'negative': 0.42223823070526123, 'neutral': 0.5276434421539307}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,KvfcQaidRuh63SSbK,b to 104,2021-03-25T19:24:56.172Z,b to 104,3,8,1,"{'positive': 0.0678054541349411, 'negative': 0.018046313896775246, 'neutral': 0.914148211479187}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,ezxPbDb2aGDTHLxYd,plenty of time were okay,2021-03-25T19:24:58.524Z,plenty of time. we're okay.,5,24,1,"{'positive': 0.42508023977279663, 'negative': 0.004490350838750601, 'neutral': 0.5704293847084045}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,gnJoPj9Av2j6LxzXX,magenta did you have more moves to make,2021-03-25T19:25:46.230Z,magenta did you have more moves to make?,8,39,1,"{'positive': 0.009670021012425423, 'negative': 0.04437970370054245, 'neutral': 0.9459502100944519}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,7gg23vSTCRiBbXF89,one left,2021-03-25T19:25:49.661Z,one left,2,8,1,"{'positive': 0.055678561329841614, 'negative': 0.021733412519097328, 'neutral': 0.922588050365448}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,49KBq9j9QvaGkrfao,nice,2021-03-25T19:25:56.914Z,nice!,1,4,1,"{'positive': 0.6860302090644836, 'negative': 0.007688414305448532, 'neutral': 0.3062813878059387}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,ezxPbDb2aGDTHLxYd,there,2021-03-25T19:25:57.847Z,there.,1,5,1,"{'positive': 0.09051170945167542, 'negative': 0.03815246745944023, 'neutral': 0.8713358640670776}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,KvfcQaidRuh63SSbK,good job,2021-03-25T19:26:01.675Z,good job,2,8,1,"{'positive': 0.9520130753517151, 'negative': 0.004734392743557692, 'neutral': 0.04325248301029205}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,jAe3QL2jNbtubNSrC,great,2021-03-25T19:26:03.194Z,great!,1,5,1,"{'positive': 0.9404545426368713, 'negative': 0.006185012403875589, 'neutral': 0.0533604621887207}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,czjRaGYGnjtziWGx9,there we go,2021-03-25T19:26:02.890Z,there we go,3,11,1,"{'positive': 0.18689456582069397, 'negative': 0.048810094594955444, 'neutral': 0.7642952799797058}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,7gg23vSTCRiBbXF89,823 stop,2021-03-25T19:26:04.648Z,823 stop,2,8,1,"{'positive': 0.017390504479408264, 'negative': 0.10769704729318619, 'neutral': 0.874912440776825}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,gnJoPj9Av2j6LxzXX,wow well done,2021-03-25T19:26:05.001Z,"wow, well done",3,13,1,"{'positive': 0.9513245820999146, 'negative': 0.005995618645101786, 'neutral': 0.04267977178096771}"
BjXHZAg6EtqSuEhDX,1,Low,Mixed,Low,Mixed,High,10,Hard [Corresponds to 'Super Hard' in PNAS],823.0,392.0,2.099489795918368,TwopWuJDQz673N8rD,perfect,2021-03-25T19:26:06.546Z,perfect!,1,7,1,"{'positive': 0.934428334236145, 'negative': 0.004294139798730612, 'neutral': 0.06127747520804405}"
maoPvN6SjCESpugQS,1,Low,Low,Low,Low,High,10,Hard [Corresponds to 'Super Hard' in PNAS],874.0,176.0,4.965909090909091,Jk9goTz7u7wYjhvWx,stop satisfied,2021-03-25T19:17:46.793Z,stop satisfied,2,14,1,"{'positive': 0.010982570238411427, 'negative': 0.8836963772773743, 'neutral': 0.1053210198879242}"
kjDSFn5SMjSZkGs99,1,Low,Low,Low,Low,Low,10,Hard [Corresponds to 'Super Hard' in PNAS],720.0,162.0,4.444444444444445,G6oTXQvfyCt9Q4vru,looks good,2021-03-25T19:35:23.692Z,looks good,2,10,1,"{'positive': 0.9838806986808777, 'negative': 0.00210415106266737, 'neutral': 0.014015170745551586}"
2zSFuRFBMtPpeZMhs,1,Low,Low,Low,Low,High,1,Hard [Corresponds to 'Super Hard' in PNAS],721.0,334.0,2.158682634730539,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.07636701315641403, 'negative': 0.04745902121067047, 'neutral': 0.8761739730834961}"
RsRRHzSGyDKXwEfvr,1,High,High,Mixed,High,High,9,Hard [Corresponds to 'Super Hard' in PNAS],721.0,100.0,7.21,2hQKPoBPMh3F8F8ty,keep j in 107 highest point value,2021-03-26T19:14:19.090Z,"keep j in 107, highest point value",7,33,1,"{'positive': 0.17637331783771515, 'negative': 0.003337829140946269, 'neutral': 0.820288896560669}"
EfsMqyG2NxP9nkQPA,1,High,High,High,High,High,4,Hard [Corresponds to 'Super Hard' in PNAS],777.0,178.0,4.365168539325842,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.07636701315641403, 'negative': 0.04745902121067047, 'neutral': 0.8761739730834961}"
MydxqokfZ8Tf6Mczy,1,High,Low,High,High,High,1,Hard [Corresponds to 'Super Hard' in PNAS],695.0,329.0,2.112462006079028,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.07636701315641403, 'negative': 0.04745902121067047, 'neutral': 0.8761739730834961}"
SoNLPpnoKpNnfLSjh,1,High,Low,High,High,High,1,Hard [Corresponds to 'Super Hard' in PNAS],723.0,275.0,2.629090909090909,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.07636701315641403, 'negative': 0.04745902121067047, 'neutral': 0.8761739730834961}"
YNx3Bxop8Jhb5o2jE,1,High,High,High,Mixed,Low,2,Hard [Corresponds to 'Super Hard' in PNAS],829.0,153.0,5.418300653594772,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.07636701315641403, 'negative': 0.04745902121067047, 'neutral': 0.8761739730834961}"
rfb5WJ9A9FzCAJHPr,1,High,High,High,High,Low,1,Hard [Corresponds to 'Super Hard' in PNAS],978.0,482.0,2.029045643153527,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.07636701315641403, 'negative': 0.04745902121067047, 'neutral': 0.8761739730834961}"
EytasFvrWcb4C3SBY,1,Low,Low,Low,Mixed,High,4,Hard [Corresponds to 'Super Hard' in PNAS],753.0,392.0,1.9209183673469388,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.07636701315641403, 'negative': 0.04745902121067047, 'neutral': 0.8761739730834961}"
N4KGF7vmfJftm7rw6,1,Low,Low,Low,Low,High,3,Hard [Corresponds to 'Super Hard' in PNAS],915.0,600.0,1.525,mFpaFb9W5isrDdzHg,i am about to give up p is the issue,2021-03-26T19:35:40.165Z,i am about to give up. p is the issue,10,36,1,"{'positive': 0.0035097049549221992, 'negative': 0.8810377717018127, 'neutral': 0.11545249074697495}"
ChXd2YLNFFzifoK2J,1,Low,Low,Low,Low,High,1,Hard [Corresponds to 'Super Hard' in PNAS],912.0,472.0,1.9322033898305084,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.07636701315641403, 'negative': 0.04745902121067047, 'neutral': 0.8761739730834961}"
xxEKLz8ywu4zXWcWf,1,Mixed,Mixed,Low,Low,Low,2,Hard [Corresponds to 'Super Hard' in PNAS],779.0,399.0,1.9523809523809523,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.07636701315641403, 'negative': 0.04745902121067047, 'neutral': 0.8761739730834961}"
uBrccdXFkiSfWwjgf,1,Mixed,Low,Low,High,Mixed,2,Hard [Corresponds to 'Super Hard' in PNAS],824.0,186.0,4.43010752688172,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.07636701315641403, 'negative': 0.04745902121067047, 'neutral': 0.8761739730834961}"
LwBzgwdqJTj2mGRNE,1,Mixed,High,Mixed,Mixed,Low,4,Hard [Corresponds to 'Super Hard' in PNAS],816.0,151.0,5.403973509933775,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'positive': 0.07636701315641403, 'negative': 0.04745902121067047, 'neutral': 0.8761739730834961}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,hvvHwCANMDN5yAeec,holy,2021-03-26T19:31:00.966Z,holy,1,4,1,"{'positive': 0.23876631259918213, 'negative': 0.02751202881336212, 'neutral': 0.7337216138839722}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,HX5mX9hE8MyTGHfCS,wtf,2021-03-26T19:31:06.584Z,wtf,1,3,1,"{'positive': 0.038724739104509354, 'negative': 0.44048336148262024, 'neutral': 0.5207918882369995}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,HX5mX9hE8MyTGHfCS,i thought it was one session onluy,2021-03-26T19:31:25.474Z,i thought it was one session onluy,7,34,1,"{'positive': 0.013568499125540257, 'negative': 0.025916317477822304, 'neutral': 0.9605151414871216}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,HX5mX9hE8MyTGHfCS,c and e must be neighbors,2021-03-26T19:32:07.268Z,c and e must be neighbors.,6,25,1,"{'positive': 0.02105349488556385, 'negative': 0.013623058795928955, 'neutral': 0.9653233885765076}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,DTv7Na2zY4Rwo5vab,wow this one is crazy,2021-03-26T19:32:48.844Z,wow this one is crazy,5,21,1,"{'positive': 0.7854639887809753, 'negative': 0.02162712812423706, 'neutral': 0.19290891289710999}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,hvvHwCANMDN5yAeec,lets slow down fix one issue at time as team,2021-03-26T19:32:50.586Z,lets slow down fix one issue at time as team,10,44,1,"{'positive': 0.024121174588799477, 'negative': 0.0411679781973362, 'neutral': 0.9347108006477356}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,hvvHwCANMDN5yAeec,or it going to keep changing drastically,2021-03-26T19:33:01.116Z,or it going to keep changing drastically,7,40,1,"{'positive': 0.009556591510772705, 'negative': 0.4346478283405304, 'neutral': 0.5557956099510193}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,HX5mX9hE8MyTGHfCS,ok,2021-03-26T19:33:02.035Z,ok,1,2,1,"{'positive': 0.14822116494178772, 'negative': 0.019795602187514305, 'neutral': 0.8319832682609558}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,hvvHwCANMDN5yAeec,a and b in 105 and 104 seemed to lessen the red marks,2021-03-26T19:33:34.140Z,a and b in 105 and 104 seemed to lessen the red marks,13,53,1,"{'positive': 0.1428447961807251, 'negative': 0.007072629872709513, 'neutral': 0.8500825762748718}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,hvvHwCANMDN5yAeec,o and p got be  neighbhors,2021-03-26T19:34:25.627Z,o and p got be  neighbhors,6,26,1,"{'positive': 0.010795599780976772, 'negative': 0.14133034646511078, 'neutral': 0.847874104976654}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,LJbJ2nmxFBGfaRQAc,im fixing o and p  lets each choose diff probs,2021-03-26T19:34:27.426Z,i'm fixing o and p - let's each choose diff probs,10,46,1,"{'positive': 0.018345817923545837, 'negative': 0.013066538609564304, 'neutral': 0.9685876369476318}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,HX5mX9hE8MyTGHfCS,b and p cant live in the same room or be neighbors,2021-03-26T19:34:31.126Z,b and p can't live in the same room or be neighbors,12,50,1,"{'positive': 0.004371399991214275, 'negative': 0.7395344376564026, 'neutral': 0.2560941278934479}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,LJbJ2nmxFBGfaRQAc,now working m ad o,2021-03-26T19:35:02.567Z,now working m ad o,5,18,1,"{'positive': 0.015162314288318157, 'negative': 0.015038339421153069, 'neutral': 0.9697993397712708}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,hvvHwCANMDN5yAeec,m must be with o,2021-03-26T19:35:05.196Z,m must be with o,5,16,1,"{'positive': 0.04216845706105232, 'negative': 0.009421288035809994, 'neutral': 0.9484103322029114}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,HX5mX9hE8MyTGHfCS,right,2021-03-26T19:35:16.921Z,right,1,5,1,"{'positive': 0.15260805189609528, 'negative': 0.041186243295669556, 'neutral': 0.806205689907074}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,LJbJ2nmxFBGfaRQAc,that was a good fix,2021-03-26T19:35:28.650Z,that was a good fix!,5,19,1,"{'positive': 0.9603506326675415, 'negative': 0.002180309733375907, 'neutral': 0.037469010800123215}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,hvvHwCANMDN5yAeec,g and j trying get that,2021-03-26T19:35:29.163Z,g and j trying get that,6,23,1,"{'positive': 0.03459154814481735, 'negative': 0.008301041088998318, 'neutral': 0.957107424736023}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,LJbJ2nmxFBGfaRQAc,going to k and r,2021-03-26T19:35:39.131Z,going to k and r,5,16,1,"{'positive': 0.03305502608418465, 'negative': 0.006713316775858402, 'neutral': 0.960231602191925}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,HX5mX9hE8MyTGHfCS,k and r,2021-03-26T19:35:56.715Z,k and r,3,7,1,"{'positive': 0.05862118676304817, 'negative': 0.022501567378640175, 'neutral': 0.9188773036003113}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,vJHciJmtWKYscQGNo,nice,2021-03-26T19:36:03.262Z,nice,1,4,1,"{'positive': 0.6860302090644836, 'negative': 0.007688414305448532, 'neutral': 0.3062813878059387}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,DTv7Na2zY4Rwo5vab,alright nice,2021-03-26T19:36:06.416Z,alright nice,2,12,1,"{'positive': 0.8631445169448853, 'negative': 0.00444704620167613, 'neutral': 0.1324084848165512}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,ozKj3diPisjXJNBit,i think we are good,2021-03-26T19:36:07.120Z,i think we are good,5,19,1,"{'positive': 0.9725606441497803, 'negative': 0.002005947520956397, 'neutral': 0.025433441624045372}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,ozKj3diPisjXJNBit,very nice,2021-03-26T19:36:14.171Z,very nice,2,9,1,"{'positive': 0.9560346007347107, 'negative': 0.00346329715102911, 'neutral': 0.040502067655324936}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,hvvHwCANMDN5yAeec,seems good enough probably one thing or two wrong but alot points,2021-03-26T19:36:16.345Z,seems good enough probably one thing or two wrong but alot points,12,65,1,"{'positive': 0.037913668900728226, 'negative': 0.45381438732147217, 'neutral': 0.5082719922065735}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,HX5mX9hE8MyTGHfCS,is this acceptable,2021-03-26T19:36:21.357Z,is this acceptable,3,18,1,"{'positive': 0.009844496846199036, 'negative': 0.5569331049919128, 'neutral': 0.4332224130630493}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,DTv7Na2zY4Rwo5vab,got a decent amount of the higher point rooms so were doing alright here,2021-03-26T19:36:24.665Z,got a decent amount of the higher point rooms so we're doing alright here,14,72,1,"{'positive': 0.9413096308708191, 'negative': 0.0019880759064108133, 'neutral': 0.056702304631471634}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,LJbJ2nmxFBGfaRQAc,i think we got it  satisfiedd,2021-03-26T19:36:27.993Z,i think we got it!  satisfiedd?,6,29,1,"{'positive': 0.967464029788971, 'negative': 0.0013504625530913472, 'neutral': 0.03118549846112728}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,ozKj3diPisjXJNBit,this is a tough one,2021-03-26T19:36:28.993Z,this is a tough one,5,19,1,"{'positive': 0.07893049716949463, 'negative': 0.12265051901340485, 'neutral': 0.7984190583229065}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,ozKj3diPisjXJNBit,im satisifed,2021-03-26T19:36:36.429Z,im satisifed,2,12,1,"{'positive': 0.9850831031799316, 'negative': 0.002145226579159498, 'neutral': 0.01277164462953806}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,HX5mX9hE8MyTGHfCS,def,2021-03-26T19:36:36.876Z,def,1,3,1,"{'positive': 0.08709664642810822, 'negative': 0.04345010966062546, 'neutral': 0.8694531917572021}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,vJHciJmtWKYscQGNo,yeah,2021-03-26T19:36:42.433Z,yeah,1,4,1,"{'positive': 0.4587303400039673, 'negative': 0.011250670067965984, 'neutral': 0.5300189852714539}"
7x4FC4q7bp4qxPaXK,1,Mixed,High,Low,Low,Low,6,Hard [Corresponds to 'Super Hard' in PNAS],825.0,363.0,2.272727272727273,LJbJ2nmxFBGfaRQAc,yes,2021-03-26T19:36:45.950Z,yes,1,3,1,"{'positive': 0.48264244198799133, 'negative': 0.014685758389532566, 'neutral': 0.5026717185974121}"
